Player_match_SK,PlayerMatch_key,Match_Id,Player_Id,Player_Name,DOB,Batting_hand,Bowling_skill,Country_Name,Role_Desc,Player_team,Opposit_Team,Season_year,is_manofThematch,Age_As_on_match,IsPlayers_Team_won,Batting_Status,Bowling_Status,Player_Captain,Opposit_captain,Player_keeper,Opposit_keeper
23576,82978400035,829784,35,RA Jadeja,12/6/1988,Left-hand bat,Slow left-arm orthodox,India,Player,Chennai Super Kings,Royal Challengers Bangalore,2015,0,27,1,,,MS Dhoni,V Kohli,MS Dhoni,KD Karthik
23577,82978400071,829784,71,DJ Bravo,10/7/1983,Right-hand bat,Right-arm medium-fast,West Indies,Player,Chennai Super Kings,Royal Challengers Bangalore,2015,0,32,1,,,MS Dhoni,V Kohli,MS Dhoni,KD Karthik
23578,82978400073,829784,73,A Nehra,4/29/1979,Right-hand bat,Left-arm medium-fast,India,Player,Chennai Super Kings,Royal Challengers Bangalore,2015,0,36,1,,,MS Dhoni,V Kohli,MS Dhoni,KD Karthik
23579,82978400147,829784,147,DR Smith,4/12/1983,Right-hand bat,Right-arm medium,West Indies,Player,Chennai Super Kings,Royal Challengers Bangalore,2015,0,32,1,,,MS Dhoni,V Kohli,MS Dhoni,KD Karthik
23580,82978400303,829784,303,F du Plessis,7/13/1984,Right-hand bat,Legbreak,South Africa,Player,Chennai Super Kings,Royal Challengers Bangalore,2015,0,31,1,,,MS Dhoni,V Kohli,MS Dhoni,KD Karthik
23581,82978400322,829784,322,P Negi,1/6/1993,Left-hand bat,Slow left-arm orthodox,India,Player,Chennai Super Kings,Royal Challengers Bangalore,2015,0,22,1,,,MS Dhoni,V Kohli,MS Dhoni,KD Karthik
23582,82978400359,829784,359,IC Pandey,8/15/1989,Right-hand bat,Right-arm medium,India,Player,Chennai Super Kings,Royal Challengers Bangalore,2015,0,26,1,,,MS Dhoni,V Kohli,MS Dhoni,KD Karthik
23583,82978400364,829784,364,MM Sharma,9/18/1988,Right-hand bat,Right-arm medium,India,Player,Chennai Super Kings,Royal Challengers Bangalore,2015,0,27,1,,,MS Dhoni,V Kohli,MS Dhoni,KD Karthik
23584,82978600014,829786,14,P Kumar,10/2/1986,Right-hand bat,Right-arm medium,India,Player,Sunrisers Hyderabad,Kolkata Knight Riders,2015,0,29,0,,,DA Warner,G Gambhir,NV Ojha,RV Uthappa
23585,82978600042,829786,42,S Dhawan,12/5/1985,Left-hand bat,Right-arm offbreak,India,Player,Sunrisers Hyderabad,Kolkata Knight Riders,2015,0,30,0,,,DA Warner,G Gambhir,NV Ojha,RV Uthappa
23586,82978600094,829786,94,DW Steyn,6/27/1983,Right-hand bat,Right-arm fast,South Africa,Player,Sunrisers Hyderabad,Kolkata Knight Riders,2015,0,32,0,,,DA Warner,G Gambhir,NV Ojha,RV Uthappa
23587,82978600163,829786,163,MC Henriques,2/1/1987,Right-hand bat,Right-arm fast-medium,Australia,Player,Sunrisers Hyderabad,Kolkata Knight Riders,2015,0,28,0,,,DA Warner,G Gambhir,NV Ojha,RV Uthappa
23588,82978600166,829786,166,KV Sharma,10/23/1987,Left-hand bat,Legbreak googly,India,Player,Sunrisers Hyderabad,Kolkata Knight Riders,2015,0,28,0,,,DA Warner,G Gambhir,NV Ojha,RV Uthappa
23589,82978600183,829786,183,NV Ojha,7/20/1983,Right-hand bat,N/A,India,Keeper,Sunrisers Hyderabad,Kolkata Knight Riders,2015,0,32,0,,,DA Warner,G Gambhir,NV Ojha,RV Uthappa
23590,82978600187,829786,187,DA Warner,10/27/1986,Left-hand bat,Legbreak,Australia,Captain,Sunrisers Hyderabad,Kolkata Knight Riders,2015,0,29,0,,,DA Warner,G Gambhir,NV Ojha,RV Uthappa
23591,82978600216,829786,216,EJG Morgan,9/10/1986,Left-hand bat,Right-arm medium,England,Player,Sunrisers Hyderabad,Kolkata Knight Riders,2015,0,29,0,,,DA Warner,G Gambhir,NV Ojha,RV Uthappa
23592,82978600228,829786,228,Bipul Sharma,9/28/1983,Left-hand bat,Slow left-arm orthodox,India,Player,Sunrisers Hyderabad,Kolkata Knight Riders,2015,0,32,0,,,DA Warner,G Gambhir,NV Ojha,RV Uthappa
23593,82978600299,829786,299,B Kumar,2/5/1990,Right-hand bat,Right-arm medium,India,Player,Sunrisers Hyderabad,Kolkata Knight Riders,2015,0,25,0,,,DA Warner,G Gambhir,NV Ojha,RV Uthappa
23594,82978600340,829786,340,GH Vihari,10/13/1993,Right-hand bat,Right-arm offbreak,India,Player,Sunrisers Hyderabad,Kolkata Knight Riders,2015,0,22,0,,,DA Warner,G Gambhir,NV Ojha,RV Uthappa
23595,82978600031,829786,31,YK Pathan,11/17/1982,Right-hand bat,Right-arm offbreak,India,Player,Kolkata Knight Riders,Sunrisers Hyderabad,2015,0,33,1,,,G Gambhir,DA Warner,RV Uthappa,NV Ojha
23596,82978600040,829786,40,G Gambhir,10/14/1981,Left-hand bat,Legbreak,India,Captain,Kolkata Knight Riders,Sunrisers Hyderabad,2015,0,34,1,,,G Gambhir,DA Warner,RV Uthappa,NV Ojha
23597,82978600046,829786,46,RV Uthappa,11/11/1985,Right-hand bat,Right-arm medium,India,Keeper,Kolkata Knight Riders,Sunrisers Hyderabad,2015,0,30,1,,,G Gambhir,DA Warner,RV Uthappa,NV Ojha
23598,82978600067,829786,67,PP Chawla,12/24/1988,Left-hand bat,Legbreak,India,Player,Kolkata Knight Riders,Sunrisers Hyderabad,2015,0,27,1,,,G Gambhir,DA Warner,RV Uthappa,NV Ojha
23599,82978600096,829786,96,MK Pandey,9/10/1989,Right-hand bat,Right-arm medium,India,Player,Kolkata Knight Riders,Sunrisers Hyderabad,2015,0,26,1,,,G Gambhir,DA Warner,RV Uthappa,NV Ojha
23600,82978600192,829786,192,J Botha,5/2/1982,Right-hand bat,Right-arm offbreak,South Africa,Player,Kolkata Knight Riders,Sunrisers Hyderabad,2015,0,33,1,,,G Gambhir,DA Warner,RV Uthappa,NV Ojha
23601,82978600232,829786,232,UT Yadav,10/25/1987,Right-hand bat,Right-arm fast-medium,India,Player,Kolkata Knight Riders,Sunrisers Hyderabad,2015,1,28,1,,,G Gambhir,DA Warner,RV Uthappa,NV Ojha
23602,82978600284,829786,284,RN ten Doeschate,6/30/1980,Right-hand bat,Right-arm medium-fast,Netherlands,Player,Kolkata Knight Riders,Sunrisers Hyderabad,2015,0,35,1,,,G Gambhir,DA Warner,RV Uthappa,NV Ojha
23603,82978600308,829786,308,SA Yadav,9/14/1990,Right-hand bat,Right-arm offbreak,India,Player,Kolkata Knight Riders,Sunrisers Hyderabad,2015,0,25,1,,,G Gambhir,DA Warner,RV Uthappa,NV Ojha
23604,82978600316,829786,316,GB Hogg,2/6/1971,Left-hand bat,Slow left-arm chinaman,Australia,Player,Kolkata Knight Riders,Sunrisers Hyderabad,2015,0,44,1,,,G Gambhir,DA Warner,RV Uthappa,NV Ojha
23605,82978600334,829786,334,AD Russell,4/29/1988,Right-hand bat,Right-arm fast,West Indies,Player,Kolkata Knight Riders,Sunrisers Hyderabad,2015,0,27,1,,,G Gambhir,DA Warner,RV Uthappa,NV Ojha
23606,82978800015,829788,15,Z Khan,10/7/1978,Right-hand bat,Left-arm fast-medium,India,Player,Delhi Daredevils,Mumbai Indians,2015,0,37,0,,,JP Duminy,RG Sharma,KM Jadhav,PA Patel
23607,82978800027,829788,27,Yuvraj Singh,12/12/1981,Left-hand bat,Slow left-arm orthodox,India,Player,Delhi Daredevils,Mumbai Indians,2015,0,34,0,,,JP Duminy,RG Sharma,KM Jadhav,PA Patel
23608,82978800079,829788,79,SS Tiwary,12/30/1989,Left-hand bat,N/A,India,Player,Delhi Daredevils,Mumbai Indians,2015,0,26,0,,,JP Duminy,RG Sharma,KM Jadhav,PA Patel
23609,82978800136,829788,136,A Mishra,11/24/1982,Right-hand bat,Legbreak,India,Player,Delhi Daredevils,Mumbai Indians,2015,0,33,0,,,JP Duminy,RG Sharma,KM Jadhav,PA Patel
23610,82978800154,829788,154,JP Duminy,4/14/1984,Left-hand bat,Right-arm offbreak,South Africa,Captain,Delhi Daredevils,Mumbai Indians,2015,0,31,0,,,JP Duminy,RG Sharma,KM Jadhav,PA Patel
23611,82978800191,829788,191,AD Mathews,6/2/1987,Right-hand bat,Right-arm fast-medium,Sri Lanka,Player,Delhi Daredevils,Mumbai Indians,2015,0,28,0,,,JP Duminy,RG Sharma,KM Jadhav,PA Patel
23612,82978800237,829788,237,KM Jadhav,3/26/1985,Right-hand bat,Right-arm offbreak,India,Keeper,Delhi Daredevils,Mumbai Indians,2015,0,30,0,,,JP Duminy,RG Sharma,KM Jadhav,PA Patel
23613,82978800260,829788,260,MA Agarwal,2/16/1991,Right-hand bat,N/A,India,Player,Delhi Daredevils,Mumbai Indians,2015,0,24,0,,,JP Duminy,RG Sharma,KM Jadhav,PA Patel
23614,82978800371,829788,371,NM Coulter-Nile,10/11/1987,Right-hand bat,Right-arm fast,Australia,Player,Delhi Daredevils,Mumbai Indians,2015,0,28,0,,,JP Duminy,RG Sharma,KM Jadhav,PA Patel
23615,82978800386,829788,386,Imran Tahir,3/27/1979,Right-hand bat,Legbreak googly,India,Player,Delhi Daredevils,Mumbai Indians,2015,0,36,0,,,JP Duminy,RG Sharma,KM Jadhav,PA Patel
23616,82978800393,829788,393,SS Iyer,12/6/1994,Right-hand bat,Legbreak googly,India,Player,Delhi Daredevils,Mumbai Indians,2015,0,21,0,,,JP Duminy,RG Sharma,KM Jadhav,PA Patel
23617,82978800017,829788,17,PA Patel,3/9/1985,Left-hand bat,N/A,India,Keeper,Mumbai Indians,Delhi Daredevils,2015,0,30,1,,,RG Sharma,JP Duminy,PA Patel,KM Jadhav
23618,82978800050,829788,50,Harbhajan Singh,7/3/1980,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Delhi Daredevils,2015,1,35,1,,,RG Sharma,JP Duminy,PA Patel,KM Jadhav
23619,82978800057,829788,57,RG Sharma,4/30/1987,Right-hand bat,Right-arm offbreak,India,Captain,Mumbai Indians,Delhi Daredevils,2015,0,28,1,,,RG Sharma,JP Duminy,PA Patel,KM Jadhav
23620,82978800081,829788,81,R Vinay Kumar,2/12/1984,Right-hand bat,Right-arm medium,India,Player,Mumbai Indians,Delhi Daredevils,2015,0,31,1,,,RG Sharma,JP Duminy,PA Patel,KM Jadhav
23621,82978800194,829788,194,SL Malinga,8/28/1983,Right-hand bat,Right-arm fast,Sri Lanka,Player,Mumbai Indians,Delhi Daredevils,2015,0,32,1,,,RG Sharma,JP Duminy,PA Patel,KM Jadhav
23622,82978800208,829788,208,AT Rayudu,9/23/1985,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Delhi Daredevils,2015,0,30,1,,,RG Sharma,JP Duminy,PA Patel,KM Jadhav
23623,82978800221,829788,221,KA Pollard,5/12/1987,Right-hand bat,Right-arm medium-fast,West Indies,Player,Mumbai Indians,Delhi Daredevils,2015,0,28,1,,,RG Sharma,JP Duminy,PA Patel,KM Jadhav
23624,82978800383,829788,383,LMP Simmons,1/25/1985,Right-hand bat,Right-arm medium-fast,West Indies,Player,Mumbai Indians,Delhi Daredevils,2015,0,30,1,,,RG Sharma,JP Duminy,PA Patel,KM Jadhav
23625,82978800398,829788,398,J Suchith,1/16/1994,Left-hand bat,Slow left-arm orthodox,India,Player,Mumbai Indians,Delhi Daredevils,2015,0,21,1,,,RG Sharma,JP Duminy,PA Patel,KM Jadhav
23626,82978800400,829788,400,HH Pandya,10/11/1993,Right-hand bat,Right-arm medium-fast,India,Player,Mumbai Indians,Delhi Daredevils,2015,0,22,1,,,RG Sharma,JP Duminy,PA Patel,KM Jadhav
23627,82978800403,829788,403,MJ McClenaghan,6/11/1986,Left-hand bat,Left-arm fast-medium,New Zealand,Player,Mumbai Indians,Delhi Daredevils,2015,0,29,1,,,RG Sharma,JP Duminy,PA Patel,KM Jadhav
23628,82979000008,829790,8,V Kohli,11/5/1988,Right-hand bat,Right-arm medium,India,Captain,Royal Challengers Bangalore,Kings XI Punjab,2015,0,27,1,,,V Kohli,GJ Bailey,KD Karthik,WP Saha
23629,82979000088,829790,88,KD Karthik,6/1/1985,Right-hand bat,N/A,India,Keeper,Royal Challengers Bangalore,Kings XI Punjab,2015,0,30,1,,,V Kohli,GJ Bailey,KD Karthik,WP Saha
23630,82979000110,829790,110,AB de Villiers,2/17/1984,Right-hand bat,Right-arm medium,South Africa,Player,Royal Challengers Bangalore,Kings XI Punjab,2015,0,31,1,,,V Kohli,GJ Bailey,KD Karthik,WP Saha
23631,82979000162,829790,162,CH Gayle,9/21/1979,Left-hand bat,Right-arm offbreak,West Indies,Player,Royal Challengers Bangalore,Kings XI Punjab,2015,1,36,1,,,V Kohli,GJ Bailey,KD Karthik,WP Saha
23632,82979000236,829790,236,Mandeep Singh,12/18/1991,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Kings XI Punjab,2015,0,24,1,,,V Kohli,GJ Bailey,KD Karthik,WP Saha
23633,82979000270,829790,270,S Aravind,4/8/1984,Left-hand bat,Left-arm medium-fast,India,Player,Royal Challengers Bangalore,Kings XI Punjab,2015,0,31,1,,,V Kohli,GJ Bailey,KD Karthik,WP Saha
23634,82979000311,829790,311,HV Patel,11/23/1990,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Kings XI Punjab,2015,0,25,1,,,V Kohli,GJ Bailey,KD Karthik,WP Saha
23635,82979000378,829790,378,MA Starc,1/30/1990,Left-hand bat,Left-arm fast,Australia,Player,Royal Challengers Bangalore,Kings XI Punjab,2015,0,25,1,,,V Kohli,GJ Bailey,KD Karthik,WP Saha
23636,82979000382,829790,382,YS Chahal,7/23/1990,Right-hand bat,Legbreak googly,India,Player,Royal Challengers Bangalore,Kings XI Punjab,2015,0,25,1,,,V Kohli,GJ Bailey,KD Karthik,WP Saha
23637,82979000401,829790,401,D Wiese,5/18/1985,Right-hand bat,Right-arm medium-fast,South Africa,Player,Royal Challengers Bangalore,Kings XI Punjab,2015,0,30,1,,,V Kohli,GJ Bailey,KD Karthik,WP Saha
23638,82979000402,829790,402,SN Khan,10/27/1997,Right-hand bat,Legbreak,India,Player,Royal Challengers Bangalore,Kings XI Punjab,2015,0,18,1,,,V Kohli,GJ Bailey,KD Karthik,WP Saha
23639,82979000062,829790,62,WP Saha,10/24/1984,Right-hand bat,N/A,India,Keeper,Kings XI Punjab,Royal Challengers Bangalore,2015,0,31,0,,,GJ Bailey,V Kohli,WP Saha,KD Karthik
23640,82979000185,829790,185,M Vijay,4/1/1984,Right-hand bat,Right-arm offbreak,India,Player,Kings XI Punjab,Royal Challengers Bangalore,2015,0,31,0,,,GJ Bailey,V Kohli,WP Saha,KD Karthik
23641,82979000197,829790,197,GJ Bailey,9/7/1982,Right-hand bat,Right-arm medium,Australia,Captain,Kings XI Punjab,Royal Challengers Bangalore,2015,0,33,0,,,GJ Bailey,V Kohli,WP Saha,KD Karthik
23642,82979000305,829790,305,GJ Maxwell,10/14/1988,Right-hand bat,Right-arm offbreak,Australia,Player,Kings XI Punjab,Royal Challengers Bangalore,2015,0,27,0,,,GJ Bailey,V Kohli,WP Saha,KD Karthik
23643,82979000320,829790,320,DA Miller,6/10/1989,Left-hand bat,Right-arm offbreak,South Africa,Player,Kings XI Punjab,Royal Challengers Bangalore,2015,0,26,0,,,GJ Bailey,V Kohli,WP Saha,KD Karthik
23644,82979000345,829790,345,M Vohra,7/18/1993,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Royal Challengers Bangalore,2015,0,22,0,,,GJ Bailey,V Kohli,WP Saha,KD Karthik
23645,82979000357,829790,357,MG Johnson,11/2/1981,Left-hand bat,Left-arm fast,Australia,Player,Kings XI Punjab,Royal Challengers Bangalore,2015,0,34,0,,,GJ Bailey,V Kohli,WP Saha,KD Karthik
23646,82979000367,829790,367,Sandeep Sharma,5/18/1993,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Royal Challengers Bangalore,2015,0,22,0,,,GJ Bailey,V Kohli,WP Saha,KD Karthik
23647,82979000374,829790,374,AR Patel,1/20/1994,Left-hand bat,Slow left-arm orthodox,India,Player,Kings XI Punjab,Royal Challengers Bangalore,2015,0,21,0,,,GJ Bailey,V Kohli,WP Saha,KD Karthik
23648,82979000392,829790,392,Karanveer Singh,11/8/1987,Right-hand bat,Legbreak googly,India,Player,Kings XI Punjab,Royal Challengers Bangalore,2015,0,28,0,,,GJ Bailey,V Kohli,WP Saha,KD Karthik
23649,82979000395,829790,395,Anureet Singh,3/2/1988,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Royal Challengers Bangalore,2015,0,27,0,,,GJ Bailey,V Kohli,WP Saha,KD Karthik
23650,82979200014,829792,14,P Kumar,10/2/1986,Right-hand bat,Right-arm medium,India,Player,Sunrisers Hyderabad,Rajasthan Royals,2015,0,29,1,,,DA Warner,SR Watson,NV Ojha,SV Samson
23651,82979200042,829792,42,S Dhawan,12/5/1985,Left-hand bat,Right-arm offbreak,India,Player,Sunrisers Hyderabad,Rajasthan Royals,2015,0,30,1,,,DA Warner,SR Watson,NV Ojha,SV Samson
23652,82979200084,829792,84,I Sharma,9/2/1988,Right-hand bat,Right-arm fast-medium,India,Player,Sunrisers Hyderabad,Rajasthan Royals,2015,0,27,1,,,DA Warner,SR Watson,NV Ojha,SV Samson
23653,82979200161,829792,161,RS Bopara,5/4/1985,Right-hand bat,Right-arm medium,England,Player,Sunrisers Hyderabad,Rajasthan Royals,2015,0,30,1,,,DA Warner,SR Watson,NV Ojha,SV Samson
23654,82979200163,829792,163,MC Henriques,2/1/1987,Right-hand bat,Right-arm fast-medium,Australia,Player,Sunrisers Hyderabad,Rajasthan Royals,2015,0,28,1,,,DA Warner,SR Watson,NV Ojha,SV Samson
23655,82979200166,829792,166,KV Sharma,10/23/1987,Left-hand bat,Legbreak googly,India,Player,Sunrisers Hyderabad,Rajasthan Royals,2015,0,28,1,,,DA Warner,SR Watson,NV Ojha,SV Samson
23656,82979200183,829792,183,NV Ojha,7/20/1983,Right-hand bat,N/A,India,Keeper,Sunrisers Hyderabad,Rajasthan Royals,2015,0,32,1,,,DA Warner,SR Watson,NV Ojha,SV Samson
23657,82979200187,829792,187,DA Warner,10/27/1986,Left-hand bat,Legbreak,Australia,Captain,Sunrisers Hyderabad,Rajasthan Royals,2015,0,29,1,,,DA Warner,SR Watson,NV Ojha,SV Samson
23658,82979200216,829792,216,EJG Morgan,9/10/1986,Left-hand bat,Right-arm medium,England,Player,Sunrisers Hyderabad,Rajasthan Royals,2015,1,29,1,,,DA Warner,SR Watson,NV Ojha,SV Samson
23659,82979200299,829792,299,B Kumar,2/5/1990,Right-hand bat,Right-arm medium,India,Player,Sunrisers Hyderabad,Rajasthan Royals,2015,0,25,1,,,DA Warner,SR Watson,NV Ojha,SV Samson
23660,82979200340,829792,340,GH Vihari,10/13/1993,Right-hand bat,Right-arm offbreak,India,Player,Sunrisers Hyderabad,Rajasthan Royals,2015,0,22,1,,,DA Warner,SR Watson,NV Ojha,SV Samson
23661,82979200032,829792,32,SR Watson,6/17/1981,Right-hand bat,Right-arm fast-medium,Australia,Captain,Rajasthan Royals,Sunrisers Hyderabad,2015,0,34,0,,,SR Watson,DA Warner,SV Samson,NV Ojha
23662,82979200080,829792,80,DS Kulkarni,12/10/1988,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Sunrisers Hyderabad,2015,0,27,0,,,SR Watson,DA Warner,SV Samson,NV Ojha
23663,82979200085,829792,85,AM Rahane,6/6/1988,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Sunrisers Hyderabad,2015,0,27,0,,,SR Watson,DA Warner,SV Samson,NV Ojha
23664,82979200255,829792,255,STR Binny,6/3/1984,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Sunrisers Hyderabad,2015,0,31,0,,,SR Watson,DA Warner,SV Samson,NV Ojha
23665,82979200306,829792,306,SPD Smith,6/2/1989,Right-hand bat,Legbreak googly,India,Player,Rajasthan Royals,Sunrisers Hyderabad,2015,0,26,0,,,SR Watson,DA Warner,SV Samson,NV Ojha
23666,82979200310,829792,310,JP Faulkner,4/29/1990,Right-hand bat,Left-arm fast-medium,Australia,Player,Rajasthan Royals,Sunrisers Hyderabad,2015,0,25,0,,,SR Watson,DA Warner,SV Samson,NV Ojha
23667,82979200339,829792,339,KK Nair,12/6/1991,Right-hand bat,Right-arm offbreak,India,Player,Rajasthan Royals,Sunrisers Hyderabad,2015,0,24,0,,,SR Watson,DA Warner,SV Samson,NV Ojha
23668,82979200350,829792,350,CH Morris,4/30/1987,Right-hand bat,Right-arm fast-medium,South Africa,Player,Rajasthan Royals,Sunrisers Hyderabad,2015,0,28,0,,,SR Watson,DA Warner,SV Samson,NV Ojha
23669,82979200351,829792,351,SV Samson,11/11/1994,Right-hand bat,N/A,India,Keeper,Rajasthan Royals,Sunrisers Hyderabad,2015,0,21,0,,,SR Watson,DA Warner,SV Samson,NV Ojha
23670,82979200370,829792,370,PV Tambe,10/8/1971,Right-hand bat,Legbreak,India,Player,Rajasthan Royals,Sunrisers Hyderabad,2015,0,44,0,,,SR Watson,DA Warner,SV Samson,NV Ojha
23671,82979200394,829792,394,DJ Hooda,4/19/1995,Right-hand bat,Right-arm offbreak,India,Player,Rajasthan Royals,Sunrisers Hyderabad,2015,0,20,0,,,SR Watson,DA Warner,SV Samson,NV Ojha
23672,82979400002,829794,2,BB McCullum,9/27/1981,Right-hand bat,Right-arm medium,New Zealand,Player,Chennai Super Kings,Mumbai Indians,2015,0,34,0,,,MS Dhoni,RG Sharma,MS Dhoni,PA Patel
23673,82979400020,829794,20,MS Dhoni,7/7/1981,Right-hand bat,Right-arm medium,India,CaptainKeeper,Chennai Super Kings,Mumbai Indians,2015,0,34,0,,,MS Dhoni,RG Sharma,MS Dhoni,PA Patel
23674,82979400021,829794,21,SK Raina,11/27/1986,Left-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Mumbai Indians,2015,0,29,0,,,MS Dhoni,RG Sharma,MS Dhoni,PA Patel
23675,82979400035,829794,35,RA Jadeja,12/6/1988,Left-hand bat,Slow left-arm orthodox,India,Player,Chennai Super Kings,Mumbai Indians,2015,0,27,0,,,MS Dhoni,RG Sharma,MS Dhoni,PA Patel
23676,82979400071,829794,71,DJ Bravo,10/7/1983,Right-hand bat,Right-arm medium-fast,West Indies,Player,Chennai Super Kings,Mumbai Indians,2015,0,32,0,,,MS Dhoni,RG Sharma,MS Dhoni,PA Patel
23677,82979400073,829794,73,A Nehra,4/29/1979,Right-hand bat,Left-arm medium-fast,India,Player,Chennai Super Kings,Mumbai Indians,2015,0,36,0,,,MS Dhoni,RG Sharma,MS Dhoni,PA Patel
23678,82979400147,829794,147,DR Smith,4/12/1983,Right-hand bat,Right-arm medium,West Indies,Player,Chennai Super Kings,Mumbai Indians,2015,0,32,0,,,MS Dhoni,RG Sharma,MS Dhoni,PA Patel
23679,82979400201,829794,201,R Ashwin,9/17/1986,Right-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Mumbai Indians,2015,0,29,0,,,MS Dhoni,RG Sharma,MS Dhoni,PA Patel
23680,82979400303,829794,303,F du Plessis,7/13/1984,Right-hand bat,Legbreak,South Africa,Player,Chennai Super Kings,Mumbai Indians,2015,0,31,0,,,MS Dhoni,RG Sharma,MS Dhoni,PA Patel
23681,82979400322,829794,322,P Negi,1/6/1993,Left-hand bat,Slow left-arm orthodox,India,Player,Chennai Super Kings,Mumbai Indians,2015,0,22,0,,,MS Dhoni,RG Sharma,MS Dhoni,PA Patel
23682,82979400364,829794,364,MM Sharma,9/18/1988,Right-hand bat,Right-arm medium,India,Player,Chennai Super Kings,Mumbai Indians,2015,0,27,0,,,MS Dhoni,RG Sharma,MS Dhoni,PA Patel
23683,82979400017,829794,17,PA Patel,3/9/1985,Left-hand bat,N/A,India,Keeper,Mumbai Indians,Chennai Super Kings,2015,0,30,1,,,RG Sharma,MS Dhoni,PA Patel,MS Dhoni
23684,82979400050,829794,50,Harbhajan Singh,7/3/1980,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Chennai Super Kings,2015,0,35,1,,,RG Sharma,MS Dhoni,PA Patel,MS Dhoni
23685,82979400057,829794,57,RG Sharma,4/30/1987,Right-hand bat,Right-arm offbreak,India,Captain,Mumbai Indians,Chennai Super Kings,2015,0,28,1,,,RG Sharma,MS Dhoni,PA Patel,MS Dhoni
23686,82979400081,829794,81,R Vinay Kumar,2/12/1984,Right-hand bat,Right-arm medium,India,Player,Mumbai Indians,Chennai Super Kings,2015,0,31,1,,,RG Sharma,MS Dhoni,PA Patel,MS Dhoni
23687,82979400208,829794,208,AT Rayudu,9/23/1985,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Chennai Super Kings,2015,0,30,1,,,RG Sharma,MS Dhoni,PA Patel,MS Dhoni
23688,82979400221,829794,221,KA Pollard,5/12/1987,Right-hand bat,Right-arm medium-fast,West Indies,Player,Mumbai Indians,Chennai Super Kings,2015,0,28,1,,,RG Sharma,MS Dhoni,PA Patel,MS Dhoni
23689,82979400383,829794,383,LMP Simmons,1/25/1985,Right-hand bat,Right-arm medium-fast,West Indies,Player,Mumbai Indians,Chennai Super Kings,2015,0,30,1,,,RG Sharma,MS Dhoni,PA Patel,MS Dhoni
23690,82979400389,829794,389,M de Lange,10/13/1990,Right-hand bat,Right-arm fast,South Africa,Player,Mumbai Indians,Chennai Super Kings,2015,0,25,1,,,RG Sharma,MS Dhoni,PA Patel,MS Dhoni
23691,82979400398,829794,398,J Suchith,1/16/1994,Left-hand bat,Slow left-arm orthodox,India,Player,Mumbai Indians,Chennai Super Kings,2015,0,21,1,,,RG Sharma,MS Dhoni,PA Patel,MS Dhoni
23692,82979400400,829794,400,HH Pandya,10/11/1993,Right-hand bat,Right-arm medium-fast,India,Player,Mumbai Indians,Chennai Super Kings,2015,1,22,1,,,RG Sharma,MS Dhoni,PA Patel,MS Dhoni
23693,82979400403,829794,403,MJ McClenaghan,6/11/1986,Left-hand bat,Left-arm fast-medium,New Zealand,Player,Mumbai Indians,Chennai Super Kings,2015,0,29,1,,,RG Sharma,MS Dhoni,PA Patel,MS Dhoni
23694,82979600031,829796,31,YK Pathan,11/17/1982,Right-hand bat,Right-arm offbreak,India,Player,Kolkata Knight Riders,Kings XI Punjab,2015,0,33,1,,,G Gambhir,GJ Bailey,RV Uthappa,WP Saha
23695,82979600040,829796,40,G Gambhir,10/14/1981,Left-hand bat,Legbreak,India,Captain,Kolkata Knight Riders,Kings XI Punjab,2015,0,34,1,,,G Gambhir,GJ Bailey,RV Uthappa,WP Saha
23696,82979600046,829796,46,RV Uthappa,11/11/1985,Right-hand bat,Right-arm medium,India,Keeper,Kolkata Knight Riders,Kings XI Punjab,2015,0,30,1,,,G Gambhir,GJ Bailey,RV Uthappa,WP Saha
23697,82979600067,829796,67,PP Chawla,12/24/1988,Left-hand bat,Legbreak,India,Player,Kolkata Knight Riders,Kings XI Punjab,2015,0,27,1,,,G Gambhir,GJ Bailey,RV Uthappa,WP Saha
23698,82979600096,829796,96,MK Pandey,9/10/1989,Right-hand bat,Right-arm medium,India,Player,Kolkata Knight Riders,Kings XI Punjab,2015,0,26,1,,,G Gambhir,GJ Bailey,RV Uthappa,WP Saha
23699,82979600192,829796,192,J Botha,5/2/1982,Right-hand bat,Right-arm offbreak,South Africa,Player,Kolkata Knight Riders,Kings XI Punjab,2015,0,33,1,,,G Gambhir,GJ Bailey,RV Uthappa,WP Saha
23700,82979600232,829796,232,UT Yadav,10/25/1987,Right-hand bat,Right-arm fast-medium,India,Player,Kolkata Knight Riders,Kings XI Punjab,2015,0,28,1,,,G Gambhir,GJ Bailey,RV Uthappa,WP Saha
